source,keyword,title,authors,doi,publication_date,journal,abstract
OpenAlex,valvular heart disease,"Report on the Post-Translational Modifications (PTMs) Prediction in Hypertrophic Cardiomyopathy-Associated Proteins MYH7, MYBPC3, TNNT2, and TNNI3, and Five Unknown PTMs in MYH7 (K129, K1451) and MYBPC3 (K14, R44, T705)",Natasha Trajkovska; Lenche Jovova; Done Stojanov,10.3390/cardiogenetics16020007,2026-04-02,Cardiogenetics,"In this study, we have performed computational PTM analysis on a panel of hypertrophic cardiomyopathy (HCM)-associated proteins: MYH7, MYBPC3, TNNT2, and TNNI3. We aimed to benchmark the prediction of PTM sites of three ML-based tools: MusiteDeep, PTMGPT2, and SiteTack, using PhosphoSitePlus as a reference for true positives. Notably, because the highest precision tool varied by protein and PTM type, our results indicate there is no single best tool for PTM prediction. Specifically, for HCM-associated proteins, MusiteDeep had the highest precision for MYBPC3 and MYH7; PTMGPT2 was best for TNNI3, and SiteTack for TNNT2. Examining PTM type and phosphorylation in particular, MusiteDeep had the highest precision, followed by PTMGPT2 and SiteTack. However, MusiteDeep did not identify acetylation sites, where PTMGPT2 outperformed SiteTack. Beyond these benchmarking results, we also report on five high-priority candidates for experimental validation in two HCM-associated proteins: MYH7 (K1451 acetylation, K129 methylation) and MYBPC3 (T705 phosphorylation, K14 acetylation, R44 methylation)."
OpenAlex,valvular heart disease,Advancements in the management of septic shock: a multidimensional approach for enhanced patient outcomes,Mohammed Misbah Ul Haq; Mohammed Fareedullah; Afaaf Arif; Mohammed Munaf Ur Razzak; Juveria Almas,10.1007/s44349-026-00043-7,2026-04-02,The Egyptian Journal of Critical Care Medicine,"Abstract Sepsis remains a major global health concern, with septic shock being the most severe manifestation, associated with high morbidity and mortality rates. This review article underscores the importance of a multidimensional approach to septic shock management, encompassing early recognition, fluid resuscitation, hemodynamic monitoring, and adjunctive therapies. By staying updated on evidence-based guidelines and individualizing treatment strategies, healthcare professionals can improve patient outcomes in this life-threatening condition. Continued research and advancements in septic shock management further contribute to the evolving understanding of optimal approaches and treatment strategies. Main take-home points 1. Multidimensional Management Approach: The review emphasizes a comprehensive, multidimensional strategy for managing septic shock, which includes early recognition, timely fluid resuscitation, hemodynamic monitoring, and adjunctive therapies. This approach aims to improve patient outcomes by ensuring timely and tailored interventions. 2. Fluid Resuscitation: Crystalloids, such as isotonic saline and balanced solutions, are recommended as the first-line choice for fluid resuscitation due to their availability, cost-effectiveness, and favorable safety profile. The guidelines suggest initiating fluid resuscitation within the first three hours of recognizing septic shock, targeting 30 mL/kg of crystalloids to restore intravascular volume and improve tissue perfusion. 3. Hemodynamic Monitoring: Effective management of septic shock relies heavily on hemodynamic monitoring. Techniques such as central venous pressure (CVP) measurement, arterial catheterization, and bedside ultrasound provide critical information on cardiac function and fluid responsiveness, aiding in the precise management of fluid therapy. 4. Vasopressor Therapy: Noradrenaline (norepinephrine) is identified as the first-line vasopressor due to its potent vasoconstrictive properties and favorable hemodynamic effects. Vasopressors are crucial when hypotension persists despite adequate fluid resuscitation, helping to maintain mean arterial pressure and organ perfusion. 5. Emerging Therapies and Future Directions: The review highlights ongoing research into new vasopressor agents, immunomodulatory therapies, and the application of precision medicine in septic shock. These emerging approaches aim to enhance the efficacy of current treatments, minimize side effects, and provide personalized care based on individual patient characteristics."
OpenAlex,valvular heart disease,Consenso de expertos: primer consenso multidisciplinario de cardiología nuclear,Mónica Lemus Vidal; Catalina Gallego; Gustavo Roncancio; Emperatriz Angarita; Rodrigo López Cárdenas; Karen Dueñas; Juan C. García; Gina González; Ulises Granados; Juan L. Londono; Juan D. López-Ponce de León; Nilson López; Victor Augustus Marin; Órika Martínez; Ramón Murgueitio; Arturo Mejía; María J. Rodríguez; Edwin Silva; Luis G. Uribe,10.24875/acm.m26000100,2026-04-02,Archivos de cardiología de México,
OpenAlex,valvular heart disease,"Profound Synergistic Bradycardia: Pharmacokinetic Consequences of Paxlovid-Mediated CYP3A4 and CYP2D6 Inhibition on Ranolazine, Diltiazem, and Metoprolol",Simon B Bactawar; Carlos Gaibor; Mohammad Abdul-Waheed,10.7759/cureus.106262,2026-04-01,Cureus,"Paxlovid, a codrug of nirmatrelvir/ritonavir, has established itself in the COVID-19 treatment arsenal due to numerous studies documenting clinical efficacy regardless of vaccination status. The ritonavir component, however, is a strong CYP3A4 and strong-to-moderate CYP2D6 inhibitor, reducing the clearance of many cardiovascular drugs. While existing literature documents symptomatic bradycardia from Paxlovid, and single- or dual-drug regimen, a case report of a triple-drug regimen of ranolazine, diltiazem, and metoprolol - utilizing both CYP3A4 and CYP2D6 pathways - is rare. Here we present the case of an 81-year-old female on ranolazine, diltiazem, and metoprolol who developed profound bradycardia (atrial fibrillation with slowed ventricular response) and hypotension due to reduced clearance of these drugs from CYP inhibition. An 81-year-old female with atrial fibrillation, coronary artery disease, and heart failure was prescribed Paxlovid after testing positive for COVID-19 in the outpatient setting. She subsequently experienced rapid hemodynamic collapse with a heart rate of 41 bpm (from baseline ~66 bpm) and blood pressure of 57/36 mmHg. She was intubated and initiated on multi-drug inotropic support (isoproterenol, dopamine, and epinephrine). Medication reconciliation revealed a home regimen of ranolazine (1000 mg BID), diltiazem (180 mg BID), and metoprolol tartrate (25 mg BID) - all primary CYP 3A4/2D6 substrates. The patient was successfully weaned off of vasopressors and extubated within 48 hours following Paxlovid discontinuation and supportive care. She maintained hemodynamic stability and was discharged the following day. This case demonstrates that the ritonavir component of Paxlovid can result in the supratherapeutic serum accumulation of ranolazine, diltiazem, and metoprolol through a dual-CYP 3A4 and 2D6 pathway inhibition, leading to a life-threatening bradycardic and hypotensive crisis."
OpenAlex,valvular heart disease,Epicardial adipose tissue volume stratifies atrial fibrillation subtypes in reduced ejection fraction heart failure: a CT-based predictor,Ji-Fang Ma; Qi-Fan Hua; You Zhou; Juan Hu; Weifeng Song; Ke Chen; Xiaobiao Zang; Erpeng Liang; Yong-Hui Zhao; Zhiping Guo; Hai‐Xia Fu,10.3389/fcvm.2026.1780414,2026-04-01,Frontiers in Cardiovascular Medicine,"Background Epicardial adipose tissue (EAT) is involved in atrial fibrillation (AF) pathogenesis. Its specific role in stratifying AF subtypes among patients who also have reduced ejection fraction heart failure is not well defined. Objective We aimed to compare EAT volume between AF patients with and without reduced ejection fraction heart failure, and to assess its link with AF subtypes. Methods In this retrospective study, 224 AF patients (2018–2023) were classified into CAH group (combined AF and heart failure, LVEF &amp;lt; 50%, n = 90) and AF group (AF without heart failure, LVEF ≥50%, n = 134). Cardiac computed tomography (CT) was used to quantify EAT volume. Results Overall EAT volume was similar between the CAH and AF groups (152.3 ± 61.6 vs. 166.8 ± 73.2 mL, P = 0.12). However, patients with persistent AF (PsAF) had significantly larger EAT volumes than those with paroxysmal AF (PaAF) in the entire cohort (166.9 ± 71.0 vs. 145.1 ± 61.0 mL, P = 0.04). This difference was driven entirely by the CAH subgroup, where PsAF patients had greater EAT than PaAF patients (160.2 ± 59.5 vs. 127.8 ± 13.4 mL, P = 0.03); no such difference existed in the AF subgroup. EAT volume correlated with left atrial (LA) diameter overall ( r = 0.35, P &amp;lt; 0.05). While EAT volume predicted PsAF with high sensitivity but very low specificity in all patients (AUC = 0.60, sensitivity = 97.8%, specificity = 1.6%), its performance was more balanced within the CAH subgroup (AUC = 0.66, sensitivity = 86.8%, specificity = 45.5%). Notably, in this CAH group, LA diameter lost its predictive value for PsAF (AUC = 0.58, P = 0.28). Conclusion In patients with heart failure, increased epicardial adipose tissue (EAT) volume is linked to the progression from paroxysmal to persistent atrial fibrillation (AF). Measuring EAT volume may therefore serve as a useful imaging biomarker to identify those at higher risk of AF progression, which could help guide more personalized management."
OpenAlex,valvular heart disease,Clinical outcomes of ischemic and non-ischemic cardiomyopathy following catheter ablation for ventricular tachycardia among elderly patients,Kenji Hashimoto; Samual Turnbull; Max Bickley; Kaimin Huang; K. De Silva; Ashwin Bhaskaran; Saurabh Kumar,10.1007/s10840-026-02316-8,2026-04-01,Journal of Interventional Cardiac Electrophysiology,"Catheter ablation (CA) is an effective treatment for ventricular tachycardia (VT), but its role in elderly non-ischemic cardiomyopathy (NICM) patients remains unclear. We aim to evaluate the feasibility of VT ablation in this population by comparing outcomes with elderly ischemic cardiomyopathy (ICM) patients. We retrospectively analyzed patients ≥ 70 years with structural heart disease who underwent VT ablation at a tertiary center from 2016 to 2024. Patients were categorized as NICM (n = 52) or ICM (n = 70), and demographic, mapping, procedural, and long-term outcomes were compared. The mean age was 76.5 ± 5.2 and 76.6 ± 4.6 years in the NICM and ICM groups. The baseline demographic data were not different except for a lower left ventricular (LV) ejection fraction in the ICM group. The LV substrate map showed larger overall scars in ICM, whereas NICM had a relatively larger unipolar than bipolar scar, suggesting intramural substrate. In NICM, scars commonly involved the perivalvular region, with frequent basal septal involvement. During a median follow-up of 819 days, the rates of VA recurrence after multiple procedures and cardiovascular mortality were similar between the groups. The estimated one-year VA-free survival was 64.6 ± 7.0% in NICM and 74.9 ± 5.5% in ICM (log-rank P = 0.19), while cardiovascular mortality-free survival was 84.0 ± 5.2% and 85.7 ± 4.2%, respectively (log-rank P = 0.32). Furthermore, VA recurrence was associated with a higher risk of subsequent cardiovascular mortality (hazard ratio 2.12, 95% confidence interval 1.06–4.22, P = 0.03). CA for VT in elderly patients demonstrated comparable feasibility in both ICM and NICM. Effective VT control may contribute to favorable survival outcomes."
OpenAlex,deep learning,The Role of Collective Bricolage in Creating University Governance Structures: The Example of the Galileo Observatory,Ariel Mendez; Amandine Pascal,,2050-01-01,Cairn.info,"This study investigates the concept of “collective bricolage” within the framework of creating a universe science observatory in France. In the face of significant transformations in higher education and research, this article examines how university stakeholders can employ collective bricolage to adapt to institutional mandates for restructuring. Drawing on Lévi-Strauss’s notion of bricolage and the theoretical contributions of Duymedjian and Rüling (2010), this research investigates how this bricolage can be implemented in the absence of conventional or normative space to support the process, and particularly within a context characterized by conflictual relationships. The case study analyzes the collective bricolage process and its components, demonstrating that the dialectical nature of collective bricolage facilitates the creation of robust governance structures through the negotiation and recombination of resources and rationales from the diverse actors involved."
OpenAlex,deep learning,The nature and tensions of environmental management control in local authorities,Christophe Maurel; Christophe Favoreu; London Proofreaders,,2050-01-01,Cairn.info,"This exploratory research aims to characterize, on the one hand, the concept of environmental management control (EMC) through the practices that underpin it, and, on the other hand, the tensions associated with it and the implementation of these practices in public organizations. Although EMC is attracting growing interest within the public sector, it seems to be facing technical and governance difficulties. A grid for analyzing management tools and the theory of organizational paradoxes is used to address the issue of characterizing EMC practices and the associated tensions in the local public sector. Various municipalities were mobilized to explore and characterize their first experiences of implementing EMC. Our results enable us to characterize both the tools used and the tensions generated between the objectives pursued in terms of resource management, dialogue with the socio-economic environment, and behavioral orientation."
OpenAlex,deep learning,The Social and Solidarity Economy and Public Authorities in South Korea : Constructing a Complementary Relationship,Éric Bidet; Casper Hendrik Claassen; Junki Kim,,2050-01-01,Cairn.info,"This article examines the historical trajectory of the Social and Solidarity Economy (SSE) in South Korea, where it has experienced spectacular development over the past fifteen years, analyzing it through the lens of its relationship with public authorities. The longitudinal analysis conducted for the period 1910-2020 is based on a mixed methodology that combines often incomplete and heterogeneous descriptive statistics, documentary analysis, examination of institutional documents, thematic interviews, and case studies. It also mobilizes the theoretical framework of social origins theory established by Salamon and Anheier (1998) and the typology of relationships between the nonprofit sector and public authorities proposed by Young (2000) to demonstrate that the typical relationship between SSE and public authorities follows fluctuating models specific to each historical period and tends toward a complementary relationship marked by reciprocal influences and growing SSE autonomy. We thus observe the establishment of a hybrid bottom up and top down process through which the SSE tends to become not only a service provider but also a partner to public authorities in the formulation of public policy. The complementary relationship between SSE and public authorities creates a coupling/decoupling dynamic that combines the advantages of SSE agility (Room, 2011) and the intervention capacity of the developmental state (Woo-Cumings, 1999)."
OpenAlex,deep learning,"Depth of Processing, learner aptitude, and the acquisition of L2 English grammatical structures",Shweta Nigam,10.48683/1926.00128861,2031-01-01,CentAUR (University of Reading),"Depth of Processing (DoP) is central to several models of instructed second language acquisition (ISLA) (Leow, 2015). While DoP has been extensively examined in vocabulary learning (e.g., Laufer &amp; Hulstijn, 2001), its role in the acquisition of grammatical structures, particularly through oral and audio-visual modalities remains comparatively underexplored. Drawing on the Levels of Processing framework (Craik &amp; Lockhart, 1972), this study investigated whether task-induced processing depth influences the acquisition of third conditionals and comparatives, and whether language aptitude (LLAMA B, D, F) predicts learning gains. Using a pretest–posttest design, four intact classes involving 108 Grade 8 EFL learners in India were assigned to one of the three experimental conditions differing in level and type of processing: Low DoP, High DoP Explicit, and High DoP Implicit. The treatment task required the participants to listen to an audio-visual story containing the target structures (third conditionals and comparatives) and complete analytic tasks (varying in different groups) before listening to the story for a second time. The oral performance of the participants was analysed for accuracy, and frequency of use of the target structures. A grammaticality judgement test (GJT) and an elicited imitation task (EIT) were used to assess the participants’ gains in the knowledge of the target structures. In addition, language aptitude (LLAMA B, D, F) was measured and modelled as a predictor of gain scores. Results showed a significant effect of processing condition on GJT performance with the High DoP Implicit group outperforming the High DoP Explicit group on total scores and comparatives. In contrast, ANCOVA analyses indicated no significant group differences on EIT outcomes once pretest performance was controlled, with pretest scores strongly predicting posttest performance. In oral production, processing effects were structure-specific: the Low DoP group showed greater accuracy gains for comparatives, while both High DoP groups revealed increased frequency of use of third conditionals. However, across all four measures, multiple regression analyses indicated that LLAMA B, D, and F did not significantly predict gain scores. Overall, the findings support a processing-by-structure pattern: deeper processing benefits were most evident for the more salient structure (comparatives) on an explicit, written measure, whereas complex, low-salience forms (third conditionals) showed limited accuracy change but increased frequency of use under deeper processing."
OpenAlex,deep learning,Combating Data and Target Shifts in Visual Tasks,Zhaorui Tan,10.17638/03194353,2031-01-01,University of Liverpool,"The rapid advancement of deep learning models for visual tasks has led to significant progress in many domains. However, a key challenge remains: ensuring that models can generalize effectively to unseen samples or novel classes, especially in real-world scenarios where training data-target pairs are often limited or unavailable, and test data may exhibit shifts in both data and targets. This thesis addresses the problem of shifts across data and targets, proposing novel methods to improve model generalization and transferability in complex settings. The thesis identifies the different shift scenarios for visual tasks and presents their problem forms. The research first relaxes the static target distribution assumption in Multi-Domain Generalization (mDG) tasks, introducing the General Multi-Domain Generalization (GMDG) objective to improve generalization under varying data shifts. Specifically, Extensive experiments validate that GMDG is feasible for classification, segmentation, and regression tasks. Further considering extreme target distribution shifts where even unknown novel classes emerge, the study also explores logical regularization techniques for tasks such as Generalized Category Discovery (GCD), mDG+GCD, and Class Incremental Learning (CIL), proposing a sample-based logical regularization term (L-Reg) to enhance data-, target-, and all-shift generalization. Additionally, a partial logic framework is introduced to address challenges in CIL, enabling models to retain room for unknown classes during training. This is further extended by the Partial-Logic Regularization (PL-Reg), which improves generalization across GCD, mDG+GCD, and transferability for CIL tasks. Furthermore, the thesis proposes a novel Semantic-aware Data Augmentation (SADA) framework for cross-modality generalization in text-to-image synthesis (T2Isyn), text-image retrieval (TIR), and image-text retrieval (ITR) tasks. This framework ensures semantic preservation across text and image modalities, improving both semantic consistency and image quality in cross-modality tasks. The methods proposed in this thesis offer significant advancements in visual generalization and transfer scenarios, providing theoretical insights and practical solutions for handling data shifts, target shifts, and multi-modalities in complex scenarios. Extensive experiments validate the effectiveness of the proposed methods, demonstrating their superior performance across a range of tasks."
OpenAlex,deep learning,Antecedents and consequences of Green-tech FDI in emerging markets,Zhuoran Liu,10.17638/03195308,2031-01-01,University of Liverpool,"As environmental pressures intensify, attracting sustainable foreign direct investment (FDI), particularly green-tech FDI, has become a critical pathway for emerging markets to achieve environmental sustainability. However, existing research remains fragmented, offering limited insights into why green-tech FDI enters emerging markets and how it affects regional green innovation. This thesis addresses these gaps by systematically examining both the antecedents and consequences of green-tech FDI through three empirical studies using regional data from China. Study 1 and Study 2 focus on the antecedents of green-tech FDI. Study 1 examines how host-country conditions can attract green-tech FDI, highlighting the role of environmental management information disclosure (EMID) by domestic firms in reducing information gaps and strengthening green market–seeking motives. Study 2 shifts attention to the active decision-making of green-tech FDI, showing that under uncertainty, green-tech foreign investors engage in identity-based bandwagon learning by imitating peers with similar green identities, thereby mitigating investment risks. Study 3 turns to the consequences of green-tech FDI. It demonstrates that, due to the technological complexity of green innovation and limited absorptive capacity in emerging markets, green-tech FDI may generate crowding-out effects rather than purely positive spillovers. Adopting a network perspective, the study further finds that universities play a key moderating role: through broad linkages and deep collaborations, they help mitigate negative spillovers and facilitate the diffusion of green technologies. Together, the three studies advance the literature on sustainable FDI by differentiating green-tech FDI from general FDI and identifying the specific mechanisms that shape its entry decisions and local innovation outcomes. Practically, the findings provide guidance for emerging-market governments and firms on how to attract and manage sustainable investment, balance growth with environmental objectives, and strengthen local innovation ecosystems."
OpenAlex,deep learning,A UAV-Based Framework for Community-Scale Residential Building Energy Modelling in China,Mengfan Jin,10.17638/03195460,2029-01-01,University of Liverpool,"With increasing emphasis on energy efficiency and carbon emission reduction in the building sector, rapid and scalable energy modelling of existing buildings is critical for retrofit projects and policy development. Conventional surveys, data collection and energy modelling processes remain labour-intensive and impractical for large-scale applications, and energy modelling often dominates project time and cost. Unmanned Aerial Vehicles (UAVs) equipped with high-resolution and infrared cameras now offer fast and safe exterior surveys, showing great potential in building energy assessments. Yet, a systematic framework for UAV integration, from image capture through processing to inputs for building energy simulation, has not been established. This research addresses these challenges by developing a structured framework for community-scale building energy modelling, which integrates UAV photogrammetry to accelerate data acquisition, reduce labour, and shorten energy modelling time for retrofit projects. The framework is designed to minimise prior data requirements while maximising automation and retaining sufficient accuracy and reliability. It also addressed systemic issues, such as the lack of data necessary to fully exploit the potential of available technologies in the context of this study. To achieve this research objective, a mixed-methodology approach, combining desk studies and fieldwork, was adopted. First, a comprehensive review of UAV-based building energy studies mapped the current applications and available tools, proposing a preliminary framework. Fieldwork then encompassed a pilot study and a detailed case study. In the pilot test, a single building was surveyed to identify an optimal toolchain for flight planning, image capture, photogrammetric reconstruction, model generation, and selection of a simulation platform. The resulting refined framework was applied to a case study of a 39-building community, and it was demonstrated that further automation was necessary. The potential for automation was then further explored. Geomatic algorithms, machine learning, and deep learning techniques were compared, and the combination that best balanced accuracy and processing time was selected for 3D model generation and window-to-wall ratio (WWR) extraction. In parallel, an archetype library of residential buildings in the Hot Summer Cold Winter (HSCW) zone in China was compiled to facilitate the assignment of thermal parameters. Finally, a reusable community-scale building energy modelling (CBEM) workflow was assembled in Grasshopper using Ladybug Tools components to process the aforementioned inputs. In conclusion, this study integrates UAV photogrammetry, GIS-based geomatic algorithms, machine learning, and graphical programming to develop an UAV-CBEM framework. The outcomes establish a foundation for scalable UAV-based building energy assessments, enhancing applicability in data-limited and large-scale settings worldwide."
OpenAlex,deep learning,Data Augmentation Application in Deep Learning Drug Discovery by Utilizing Relationships Between Biological and Medical Entities,Tianjun Wang,10.17638/03195452,2029-01-01,University of Liverpool,
OpenAlex,deep learning,Tree ring segmentation performance in highly disturbed trees using deep learning,"Muñoz-Torrero Manchado, Alberto; Zambrano Suárez, Joe David; Pérez-Martín, Jorge",10.5281/zenodo.17974158,2028-12-18,Zenodo (CERN European Organization for Nuclear Research),"All data and materials are related to ""Tree ring segmentation performance in highly disturbed trees using deep learning"". It includes the source code, the primary datasets, the original-resolution figures from the main manuscript, and all supplementary materials cited in the text."
OpenAlex,deep learning,Tree ring segmentation performance in highly disturbed trees using deep learning,"Muñoz-Torrero Manchado, Alberto; Zambrano Suárez, Joe David; Pérez-Martín, Jorge",10.5281/zenodo.17981686,2028-12-18,Zenodo (CERN European Organization for Nuclear Research),"All data and materials are related to ""Tree ring segmentation performance in highly disturbed trees using deep learning"". It includes the source code, the primary datasets, the original-resolution figures from the main manuscript, and all supplementary materials cited in the text."
OpenAlex,deep learning,Deep q-learning aided k-means clustering protocol for optimizing network lifetime in wireless sensor networks,Flynn Dowey,10.14288/1.0451106,2028-01-01,Open Collections,"The full abstract for this thesis is available in the body of the thesis, and will be available when the embargo expires."
OpenAlex,deep learning,Progress of major emitters towards climate targets: 2025 Update,"Dafnomilis, I.; Scheewel, J.L.; den Elzen, M.; Araujo Gutierrez, Z.; Hooijschuur, E.; Kuramochi, T.; Missirliu, A.; Woollands, S.; Zhang, N.; Wong, J.; Salsabila, N.P.; Geary, R.; Hareesh Kumar, C.; Hecke, J.; Hossfield, F.; Moisio, M.; de Vivero, G.; Pelekh, N.; de Villafranca Casas, M.J.; Bos, A.; Gusti, M.; Golic, D.",,2027-11-07,IIASA PURE (International Institute of Applied Systems Analysis),"Assuming full implementation of existing policies, our current policies scenario projects a reduction in emissions by 2035 in its lower projection, whereas it results in a 'plateauing' of the emission trajectory in its higher projection.The upper end of the projected emissions range shows a growth of 0.1% per year between 2021 and 2035, while the lower end projects a decrease of 1% per year.Tab. 1 Key metrics of our 2025 report update Data refers to aggregated emissions and considers the 25 countries analysed Comparison metric 2024 report 2025 report 2025 aggregated emissions 37.9 to 41.4 GtCO2e* 38.8 to 40.2 GtCO2e 2030 aggregated emissions 34.7 to 40.4 GtCO2e* 36.3 to 40.1 GtCO2e 2035 aggregated emissions -32.8 to 39.1 GtCO2e Change between 2015 and 2035 --14% to +3% Change between 2019 and 2035 --15% to +1% * Corrected for GWP AR6."
OpenAlex,deep learning,Mapping emotions in bad religion’s music : insights from qualitative and automatic sentiment analysis,Catherine Bouko; Luna De Bruyne,,2027-01-01,Ghent University Academic Bibliography (Ghent University),"In this chapter, we analysed Bad Religion’s seventeen studio albums’ emotional expressions using automatic sentiment analysis to map the emotional trends over time, and to evaluate how these emotions are manifested. The automatic sentiment analysis revealed prevailing negative or neutral tones, depending on the model used (i.e. the Ekman model and the Go Emotions model). The most prominent emotions also vary, from fear, sadness, and anger, on the one side, and annoyance, and disappointment, on the other. Despite slight variations across the albums, no distinct upward or downward trends were identified for specific emotions. The qualitative analysis disclosed that most emotion-related terms occur infrequently (one - nine occurrences) in the lyrics. We assessed the use of emotion words in expressing the singer persona’s emotions or addressing emotions more broadly, revealing four patterns: authenticity, inclusion, external reality, and storytelling. Lastly, our topic analysis on words associated with emotional triggers supported previous findings, namely that conflict, justice, mind, and belief are common themes in Bad Religion’s lyrics, often expressed with negative terms."
OpenAlex,deep learning,"Refusing expectation? Class, masculinity and selfhood in a longitudinal analysis of young men’s educational transitions/ trajectories, age 10-22",Louise Archer,,2027-01-01,UCL Discovery (University College London),"Extensive research discusses how young people's educational 'choices' and trajectories are implicated in the reproduction of social inequalities.This paper addresses three key gaps, adding to: (i) the paucity of qualitative longitudinal studies of young people's trajectories; (ii) understanding of young people who 'go against the grain' of social reproduction in classed/ gendered ways, and (iii) the role of subjectivity within young people's negotiations of their trajectories.It employs a Bourdieusian lens, analyzing 22 longitudinal interviews conducted with two white young men, Buddy (middle-class) and Hedgehog (working-class), and their parents, over an 11-year period, from age 10-22.It discusses how family socialisation practices worked on and through subjectivity to cultivate a disposition towards 'responsible' (white, classed) masculinity that supported social reproduction and constrained their pursuit of arts trajectories.Transgression was facilitated through experiences of habitus cliv and the young men's agentic leveraging of societal discourses around neoliberalism and self-actualisation.It is suggested that subjectivity is a key site for young people's transition work that is implicated in both reproductive and transformative pathways.Implications for policy include challenging dominant human capital and rational action assumptions within education and careers policy and practice and providing greater understanding and support for transgressive trajectories."
OpenAlex,deep learning,Business Model Innovation among Startups and Its Future Research Trends: A Systematic Review and Bibliometric Analysis of Relevant Literature,Salsabil Thabti; Waleed Omri; Audrey Becuwe; Abdelwahed Omri,,2027-01-01,Cairn.info,
OpenAlex,deep learning,Unsupervised Deep-learning Methods for Low-dose Computed Tomography Reconstruction,Ran An,10.17638/03194237,2027-01-01,University of Liverpool,"Computed tomography (CT) has become an indispensable imaging technique in medical diagnostics and industrial applications, owing to its non-invasive nature and high resolution in visualizing object internal structures. While X-ray CT (X-ray computed tomography) significantly enhances lesion detection capabilities, excessive exposure to X-ray radiation raises substantial health concerns, including elevated cancer risks and potential genetic damage. Although low-dose CT (LDCT) protocols reduce radiation safety concerns, they inevitably introduce severe noise and artifacts, which might compromise diagnostic accuracy. Recent advances in supervised deep learning approaches have demonstrated remarkable success in LDCT reconstruction. However, the reliance on paired training data severely limits their deployment in practical CT applications. This fundamental constraint highlights the critical importance of developing unsupervised reconstruction methods. Although existing unsupervised LDCT methods have made notable progress, they still face challenges requiring systematic solutions. This thesis makes three contributions to advance the field of unsupervised LDCT reconstruction: 1. Current dual-domain self-supervised LDCT denoising methods typically neglect the heterogeneity of the non-stationary Gaussian noise levels in low-dose sinograms and usually treat them as common images without appropriately controlling the denoising strength. The denoisers employed by them, which are based on classic convolutional neural networks (CNN), will lead to blurring artifacts in the reconstructed images if directly used for sinogram denoising. In addition, the denoising strength in the sinogram and image domains must be well-balanced to avoid introducing over-blurring or secondary artifacts in the reconstructed images, but existing approaches do not focus on this crucial point. To address these limitations, this thesis proposes a novel end-to-end dual-domain self-supervised framework for LDCT denoising. It employs Dropblock layers to adaptively localize the effect of convolution for sinogram denoising and sets a weighted average between the denoised sinograms and their noisy counterparts to better control the denoising strength, thus effectively reducing the blurring artifacts and leading to a well-balanced dual-domain denoising. Numerical experiments demonstrate the effectiveness and superior performance of the proposed method. 2. Existing normalizing flows (NFs)-based unsupervised LDCT reconstruction methods face challenges in both image quality and computational efficiency. On one hand, they typically utilize a two-way transformation strategy between noisy images and latent variables, which could easily lead to detail loss and secondary artifacts in the reconstructed images. On the other hand, training NFs on high-resolution CT images is computationally intensive. Although conditional normalizing flows (CNFs) can mitigate computational costs by learning conditional probabilities, existing approaches rely on labeled data for conditionalization, leaving unsupervised CNFs-based LDCT reconstruction a challenge. To tackle these issues, this thesis proposes a novel unsupervised LDCT iterative reconstruction algorithm based on CNFs. The proposed method employs a strict one-way transformation strategy during the alternating optimization in the dual spaces to prevent detail loss and secondary artifacts, and proposes a novel unsupervised conditionalization strategy for CNFs, thus achieving efficient training and inference on high-resolution images. The proposed method illustrates high-quality and relatively fast unsupervised reconstruction. Experiments across two datasets demonstrate the superior performance of the proposed method by rivaling several state-of-the-art methods. 3. Current diffusion model-based LDCT reconstruction methods solely employ the prior distributions learned from normal-dose CT data but neglect the valuable priors in low-dose data, which contain information about the characteristics of low-dose noise and artifacts. In addition, their reconstruction speed suffers from multiple sampling steps, presenting low efficiency. Breaking new ground in prior utilization, this thesis proposes a novel unsupervised LDCT iterative reconstruction algorithm based on dual denoising diffusion probabilistic models (DDPM), which leverages both normal-dose and low-dose priors. Specifically, the proposed method employs two DDPMs to learn the prior distributions from normal-dose and low-dose images, respectively, and incorporates them into a joint iterative reconstruction framework. To accelerate the reconstruction, partial diffusion sampling and single-pass deterministic reconstruction strategy are utilized in the proposed method, as well as the spaced OS-SART approaches. Experiments at different dose levels demonstrate the outstanding performance and fast speed of the proposed reconstruction algorithm. Through these innovations and contributions, this thesis addresses some significant challenges in current deep-learning-based unsupervised LDCT reconstruction methods, and proposes three novel unsupervised reconstruction algorithms. The proposed methods effectively improve the performance and efficiency of LDCT reconstruction under different unsupervised learning conditions, and provide some new perspectives and inspirations for future research."
